,Unnamed: 0,Name,City,Specialization,Waiting Time,Fees
1114,1114,Dr Moise HASSAN,Paris,Medecin generaliste,ven. 6 janv. 11:40,55
1115,1115,Dr Moché ABERGEL,Paris,Medecin generaliste,"['9', 'janvier']",25
1116,1116,Dr Pierre Williot,Paris,Medecin generaliste,ven. 6 janv. 08:20,55
1117,1117,Dr Alice JON,Paris,Medecin generaliste,,25
1118,1118,Dr Samuel SANTENS,Paris,Medecin generaliste,"['11', 'janvier']",25
1119,1119,Dr Jacqueline MIMOUN,Paris,Medecin generaliste,"['6', 'février']",50
1120,1120,Dr Jonathan VANDERHAEGHE,Paris,Medecin generaliste,"['12', 'janvier']",55
1121,1121,Dr Céline Cauet,Paris,Medecin generaliste,"['10', 'janvier']",25
1122,1122,Dr Antoine MACLOUF,Paris,Medecin generaliste,,25
1123,1123,Dr Caroline BITOUN,Paris,Medecin generaliste,,40
1124,1124,Dr Blandine Patrelle,Paris,Medecin generaliste,,30
1125,1125,Dr Benjamin KADOUCH,Paris,Medecin generaliste,,25
1126,1126,Dr Stéphane SITBON,Paris,Medecin generaliste,,25
1127,1127,Dr Jean-Luc VERJANS,Paris,Medecin generaliste,,25
1128,1128,Dr Jean-Gabriel Flajollet,Paris,Medecin generaliste,,25
1129,1129,Dr Anne-Charlotte DE QUINCEROT,Paris,Medecin generaliste,,25
1130,1130,Dr Jean MARZOUK,Paris,Medecin generaliste,,45
1131,1131,Dr Pierre Saïsset,Paris,Medecin generaliste,,25
1132,1132,Dr Margaux LAROCHE,Paris,Medecin generaliste,,25
1133,1133,Dr Gilles Milhau,Paris,Medecin generaliste,,60
1134,1134,Dr Florence STEPHAN HAJJAR,Paris,Medecin generaliste,,25
1135,1135,Dr Geneviève CHRETIEN,Paris,Medecin generaliste,,25
1136,1136,Dr Gilles MULATIER,Paris,Medecin generaliste,,70
1137,1137,Dr Thi Thanh Tam MAI,Paris,Medecin generaliste,,70
1138,1138,Dr Samuel SANTENS,Paris,Medecin generaliste,"['11', 'janvier']",25
1139,1139,Dr Jacqueline MIMOUN,Paris,Medecin generaliste,"['6', 'février']",50
1140,1140,Dr Jonathan VANDERHAEGHE,Paris,Medecin generaliste,"['12', 'janvier']",55
1141,1141,Dr Céline Cauet,Paris,Medecin generaliste,"['10', 'janvier']",25
1142,1142,Dr Antoine MACLOUF,Paris,Medecin generaliste,"['11', 'janvier']",25
1143,1143,Dr Caroline BITOUN,Paris,Medecin generaliste,"['18', 'janvier']",40
1144,1144,Dr Blandine Patrelle,Paris,Medecin generaliste,"['11', 'janvier']",30
1145,1145,Dr Benjamin KADOUCH,Paris,Medecin generaliste,"['9', 'janvier']",25
1146,1146,Dr Stéphane SITBON,Paris,Medecin generaliste,"['13', 'janvier']",25
1147,1147,Dr Jean-Luc VERJANS,Paris,Medecin generaliste,"['9', 'janvier']",25
1148,1148,Dr Jean-Gabriel Flajollet,Paris,Medecin generaliste,,25
1149,1149,Dr Anne-Charlotte DE QUINCEROT,Paris,Medecin generaliste,"['11', 'janvier']",25
1150,1150,Dr Jean MARZOUK,Paris,Medecin generaliste,sam. 7 janv. 16:30,45
1151,1151,Dr Pierre Saïsset,Paris,Medecin generaliste,,25
1152,1152,Dr Margaux LAROCHE,Paris,Medecin generaliste,"['16', 'janvier']",25
1153,1153,Dr Gilles Milhau,Paris,Medecin generaliste,ven. 6 janv. 05:00,60
1154,1154,Dr Florence STEPHAN HAJJAR,Paris,Medecin generaliste,"['12', 'janvier']",25
1155,1155,Dr Geneviève CHRETIEN,Paris,Medecin generaliste,"['23', 'janvier']",25
1156,1156,Dr Gilles MULATIER,Paris,Medecin generaliste,"['28', 'février']",70
1157,1157,Dr Thi Thanh Tam MAI,Paris,Medecin generaliste,"['4', 'mai']",70
1158,1158,Dr Kamila BEREKSI,Paris,Medecin generaliste,jeu. 5 janv. 22:35,30
1159,1159,Dr Catherine DESGROIS,Paris,Medecin generaliste,"['12', 'janvier']",25
1160,1160,Dr Robert ERBAULT,Paris,Medecin generaliste,"['9', 'janvier']",25
1161,1161,Dr Gaston BRUNEAU,Paris,Medecin generaliste,,25
1162,1162,Dr Julie BERCHERIE,Paris,Medecin generaliste,,25
1163,1163,Pharmacie de la Porte Montmartre - Leadersanté - Paris XVIII,Paris,Medecin generaliste,,"Pharmacie de la Porte Montmartre
142 Boulevard Ney, 75018 Paris"
1164,1164,Dr Gerard LAURENS,Paris,Medecin generaliste,,40
1165,1165,Dr Marie Paule VIGLA,Paris,Medecin generaliste,,25
1166,1166,Dr Vladimir VRONSKY,Paris,Medecin generaliste,,25
1167,1167,Dr Jean-Elie Henry-Mamou,Paris,Medecin generaliste,,50
1168,1168,Dr Ségolène de Lichana,Paris,Medecin generaliste,,30
1169,1169,Dr Katia SEBBAN,Paris,Medecin generaliste,,25
1170,1170,Dr Nadia LAZIB,Paris,Medecin generaliste,,25
1171,1171,Dr Pascale Ghaoui,Paris,Medecin generaliste,,
1172,1172,Dr Filiz Balyeli,Paris,Medecin generaliste,,
1173,1173,Dr Cecile BERARD,Paris,Medecin generaliste,,25
1174,1174,Dr Simone Dragos,Paris,Medecin generaliste,,30
1175,1175,Centre Médical Clignancourt,Paris,Medecin generaliste,,Établissement conventionné
1176,1176,Dr Michel Desmaizieres,Paris,Medecin generaliste,,25
1177,1177,Dr Julie Delmestre,Paris,Medecin generaliste,,25
1178,1178,Dr Kamila BEREKSI,Paris,Medecin generaliste,jeu. 5 janv. 22:35,30
1179,1179,Dr Catherine DESGROIS,Paris,Medecin generaliste,"['12', 'janvier']",25
1180,1180,Dr Robert ERBAULT,Paris,Medecin generaliste,"['9', 'janvier']",25
1181,1181,Dr Gaston BRUNEAU,Paris,Medecin generaliste,"['17', 'janvier']",25
1182,1182,Dr Julie BERCHERIE,Paris,Medecin generaliste,"['11', 'janvier']",25
1183,1183,Pharmacie de la Porte Montmartre - Leadersanté - Paris XVIII,Paris,Medecin generaliste,sam. 7 janv. 16:00,"Pharmacie de la Porte Montmartre
142 Boulevard Ney, 75018 Paris"
1184,1184,Dr Gerard LAURENS,Paris,Medecin generaliste,"['10', 'janvier']",40
1185,1185,Dr Marie Paule VIGLA,Paris,Medecin generaliste,"['12', 'janvier']",25
1186,1186,Dr Vladimir VRONSKY,Paris,Medecin generaliste,"['11', 'janvier']",25
1187,1187,Dr Jean-Elie Henry-Mamou,Paris,Medecin generaliste,"['9', 'janvier']",50
1188,1188,Dr Ségolène de Lichana,Paris,Medecin generaliste,ven. 6 janv. 10:00,30
1189,1189,Dr Katia SEBBAN,Paris,Medecin generaliste,"['12', 'janvier']",25
1190,1190,Dr Nadia LAZIB,Paris,Medecin generaliste,"['10', 'janvier']",25
1191,1191,Dr Pascale Ghaoui,Paris,Medecin generaliste,ven. 6 janv. 16:30,25
1192,1192,Dr Filiz Balyeli,Paris,Medecin generaliste,"['11', 'janvier']",30
1193,1193,Dr Cecile BERARD,Paris,Medecin generaliste,,25
1194,1194,Dr Simone Dragos,Paris,Medecin generaliste,ven. 6 janv. 11:35,30
1195,1195,Centre Médical Clignancourt,Paris,Medecin generaliste,ven. 6 janv. 09:40,Établissement conventionné
1196,1196,Dr Michel Desmaizieres,Paris,Medecin generaliste,,25
1197,1197,Dr Julie Delmestre,Paris,Medecin generaliste,"['10', 'janvier']",25
1198,1198,Dr Gérard MAATOUG,Paris,Medecin generaliste,"['9', 'janvier']",25
1199,1199,Dr Sandra BERNARD,Paris,Medecin generaliste,"['17', 'janvier']",40
1200,1200,Dr Marie Christine CESARI,Paris,Medecin generaliste,"['24', 'janvier']",25
1201,1201,Dr Gérard ISRAEL,Paris,Medecin generaliste,,25
1202,1202,Dr Jean Marie COLIN,Paris,Medecin generaliste,,40
1203,1203,Dr Murielle GUILLIER,Paris,Medecin generaliste,,25
1204,1204,Dr Moustafa VASRAM,Paris,Medecin generaliste,,100
1205,1205,Dr Agnes Nouvian,Paris,Medecin generaliste,,"SSE - Service de Santé Etudiante - Campus Saint-Germain
Université Paris Cité - Campus Saint-Germain
45 Rue des Saints-Pères, 75006 Paris"
1206,1206,Dr Gabriel Allali,Paris,Medecin generaliste,,25
1207,1207,Dr Maelenn LIX,Paris,Medecin generaliste,,25
1208,1208,Dr Tristan Ohnona,Paris,Medecin generaliste,,Conventionné secteur 1
1209,1209,Dr Naima BERKOUZ,Paris,Medecin generaliste,,25
1210,1210,Centre dentaire médical et ophtalmologique Orthadent,Paris,Medecin generaliste,,Établissement conventionné
1211,1211,Dr Siraba SYLLA,Paris,Medecin generaliste,,25
1212,1212,Dr Sandrine MEGHIRA,Paris,Medecin generaliste,,25
1213,1213,Dr Sophie Tingry,Paris,Medecin generaliste,,25
1214,1214,Dr Kheireddine Karim Belhadj,Paris,Medecin generaliste,,300
1215,1215,Centre de santé Marcadet,Paris,Medecin generaliste,,Établissement conventionné
1216,1216,Dr Francis SLATTERY,Paris,Medecin generaliste,,60
1217,1217,Dr Jean Charles THERESY,Paris,Medecin generaliste,,"Centre de santé Kersanté Rosa Parks
72 Rue Cesária Évora, 75019 Paris"
1218,1218,Dr Gérard MAATOUG,Paris,Medecin generaliste,"['9', 'janvier']",25
1219,1219,Dr Sandra BERNARD,Paris,Medecin generaliste,"['17', 'janvier']",40
1220,1220,Dr Marie Christine CESARI,Paris,Medecin generaliste,"['24', 'janvier']",25
1221,1221,Dr Gérard ISRAEL,Paris,Medecin generaliste,,25
1222,1222,Dr Jean Marie COLIN,Paris,Medecin generaliste,"['11', 'février']",40
1223,1223,Dr Murielle GUILLIER,Paris,Medecin generaliste,"['6', 'février']",25
1224,1224,Dr Moustafa VASRAM,Paris,Medecin generaliste,"['9', 'janvier']",100
1225,1225,Dr Agnes Nouvian,Paris,Medecin generaliste,"['13', 'janvier']","SSE - Service de Santé Etudiante - Campus Saint-Germain
Université Paris Cité - Campus Saint-Germain
45 Rue des Saints-Pères, 75006 Paris"
1226,1226,Dr Gabriel Allali,Paris,Medecin generaliste,"['9', 'janvier']",25
1227,1227,Dr Maelenn LIX,Paris,Medecin generaliste,"['24', 'janvier']",25
1228,1228,Dr Tristan Ohnona,Paris,Medecin generaliste,,Conventionné secteur 1
1229,1229,Dr Naima BERKOUZ,Paris,Medecin generaliste,"['10', 'janvier']",25
1230,1230,Centre dentaire médical et ophtalmologique Orthadent,Paris,Medecin generaliste,"['11', 'janvier']",Établissement conventionné
1231,1231,Dr Siraba SYLLA,Paris,Medecin generaliste,"['9', 'janvier']",25
1232,1232,Dr Sandrine MEGHIRA,Paris,Medecin generaliste,"['12', 'janvier']",25
1233,1233,Dr Sophie Tingry,Paris,Medecin generaliste,"['12', 'janvier']",25
1234,1234,Dr Kheireddine Karim Belhadj,Paris,Medecin generaliste,ven. 6 janv. 13:00,300
1235,1235,Centre de santé Marcadet,Paris,Medecin generaliste,"['13', 'janvier']",Établissement conventionné
1236,1236,Dr Francis SLATTERY,Paris,Medecin generaliste,"['18', 'janvier']",60
1237,1237,Dr Jean Charles THERESY,Paris,Medecin generaliste,,"Centre de santé Kersanté Rosa Parks
72 Rue Cesária Évora, 75019 Paris"
1238,1238,Dr Quang-Luong DAU,Paris,Medecin generaliste,[],
1239,1239,Centre médical et dentaire Saint-Antoine,Paris,Medecin generaliste,"['10', 'janvier']",Établissement conventionné
1240,1240,Omar BEKARI,Paris,Medecin generaliste,"['11', 'janvier']","Service de Santé Étudiante (SSE) - Campus Grands Moulins
Université Paris Cité - Campus des Grands-Moulins
8 Place Aurélie Nemours, 75013 Paris"
1241,1241,Dr Laurent Chambord,Paris,Medecin generaliste,,25
1242,1242,Dr Serge PARIENTE,Paris,Medecin generaliste,,25
1243,1243,Centre médical de la Rapée - Office Santé,Paris,Medecin generaliste,,Établissement conventionné
1244,1244,Dr Shama Nouri,Paris,Medecin generaliste,,25
1245,1245,Dr Barbara Notton-Cavan,Paris,Medecin generaliste,,75
1246,1246,Dr Isabelle Rozenfarb,Paris,Medecin generaliste,,50
1247,1247,Centre de santé du Square de la Mutualité,Paris,Medecin generaliste,,Établissement conventionné
1248,1248,Cabinet Esthétique de Stéphane Chicheportiche,Paris,Medecin generaliste,,"Cabinet du docteur Stéphane Chicheportiche
26 Rue du Faubourg Saint-Antoine, 75012 Paris"
1249,1249,Dr Céline Buffel du Vaure,Paris,Medecin generaliste,,25
1250,1250,Dr Isabelle Boublil,Paris,Medecin generaliste,,25
1251,1251,Centre de santé de Belleville,Paris,Medecin generaliste,,Établissement conventionné
1252,1252,Dr Mihaela Kreutz,Paris,Medecin generaliste,,"66 Rue du Moulin de la Pointe, 75013 Paris"
1253,1253,Maison de Santé Faidherbe,Paris,Medecin generaliste,,"Maison de santé pluridisciplinaire Faidherbe
21 Rue Faidherbe, 75011 Paris"
1254,1254,Dr André AZUELOS,Paris,Medecin generaliste,,50
1255,1255,"Institut Arthur Vernes - Centre médical, chirurgical et d'imagerie médicale",Paris,Medecin generaliste,,Établissement conventionné
1256,1256,Dr Danielle Hababou,Paris,Medecin generaliste,,25
1257,1257,Centre de santé Edison,Paris,Medecin generaliste,,Établissement conventionné
1258,1258,Dr Quang-Luong DAU,Paris,Medecin generaliste,ven. 6 janv. 09:30,
1259,1259,Centre médical et dentaire Saint-Antoine,Paris,Medecin generaliste,"['10', 'janvier']",Établissement conventionné
1260,1260,Omar BEKARI,Paris,Medecin generaliste,"['11', 'janvier']","Service de Santé Étudiante (SSE) - Campus Grands Moulins
Université Paris Cité - Campus des Grands-Moulins
8 Place Aurélie Nemours, 75013 Paris"
1261,1261,Dr Laurent Chambord,Paris,Medecin generaliste,"['9', 'janvier']",25
1262,1262,Dr Serge PARIENTE,Paris,Medecin generaliste,"['12', 'janvier']",25
1263,1263,Centre médical de la Rapée - Office Santé,Paris,Medecin generaliste,ven. 6 janv. 21:15,Établissement conventionné
1264,1264,Dr Shama Nouri,Paris,Medecin generaliste,"['9', 'janvier']",25
1265,1265,Dr Barbara Notton-Cavan,Paris,Medecin generaliste,"['30', 'janvier']",75
1266,1266,Dr Isabelle Rozenfarb,Paris,Medecin generaliste,"['16', 'janvier']",50
1267,1267,Centre de santé du Square de la Mutualité,Paris,Medecin generaliste,ven. 6 janv. 11:45,Établissement conventionné
1268,1268,Cabinet Esthétique de Stéphane Chicheportiche,Paris,Medecin generaliste,"['27', 'janvier']","Cabinet du docteur Stéphane Chicheportiche
26 Rue du Faubourg Saint-Antoine, 75012 Paris"
1269,1269,Dr Céline Buffel du Vaure,Paris,Medecin generaliste,"['1er', 'février']",25
1270,1270,Dr Isabelle Boublil,Paris,Medecin generaliste,"['11', 'janvier']",25
1271,1271,Centre de santé de Belleville,Paris,Medecin generaliste,"['9', 'janvier']",Établissement conventionné
1272,1272,Dr Mihaela Kreutz,Paris,Medecin generaliste,"['21', 'mars']","66 Rue du Moulin de la Pointe, 75013 Paris"
1273,1273,Maison de Santé Faidherbe,Paris,Medecin generaliste,ven. 6 janv. 20:30,"Maison de santé pluridisciplinaire Faidherbe
21 Rue Faidherbe, 75011 Paris"
1274,1274,Dr André AZUELOS,Paris,Medecin generaliste,"['9', 'janvier']",50
1275,1275,"Institut Arthur Vernes - Centre médical, chirurgical et d'imagerie médicale",Paris,Medecin generaliste,"['11', 'janvier']",Établissement conventionné
1276,1276,Dr Danielle Hababou,Paris,Medecin generaliste,"['10', 'janvier']",25
1277,1277,Centre de santé Edison,Paris,Medecin generaliste,ven. 6 janv. 11:20,Établissement conventionné
1278,1278,Dr Mickael Riahi,Paris,Medecin generaliste,"['23', 'janvier']",Conventionné secteur 1
1279,1279,Dr Fadma BOUIGHAMEDANE-GALLAIS,Paris,Medecin generaliste,"['9', 'janvier']",50
1280,1280,Dr Julie Satgé-Parent,Paris,Medecin generaliste,"['24', 'janvier']",25
1281,1281,Jean Claude NIZARD,Paris,Medecin generaliste,"['11', 'janvier']",70
1282,1282,Milan Plumasseau,Paris,Medecin generaliste,,25
1283,1283,Santé Plus - Saint Martin,Paris,Medecin generaliste,,Établissement conventionné
1284,1284,Dr Morgane FEVE,Paris,Medecin generaliste,,25
1285,1285,Dr Christian CHAVINIER,Paris,Medecin generaliste,,30
1286,1286,Dr Stéphanie Aranda,Paris,Medecin generaliste,,Conventionné secteur 1
1287,1287,Dr Evelyne Mouran,Paris,Medecin generaliste,,25
1288,1288,Dr Hong Ha NGUYEN,Paris,Medecin generaliste,,25
1289,1289,Dr Sadjad RAFI,Paris,Medecin generaliste,,25
1290,1290,Dr Sigolène ROUMIEU,Paris,Medecin generaliste,,25
1291,1291,Dr Olivier Leprisé,Paris,Medecin generaliste,,25
1292,1292,Grande Pharmacie du 102,Paris,Medecin generaliste,,"Grande Pharmacie du 102
102 Avenue de Saint-Ouen, 75018 Paris"
1293,1293,Dr Arnaud SOBEL,Paris,Medecin generaliste,,25
1294,1294,Dr Lazar OUAKNINE,Paris,Medecin generaliste,,38
1295,1295,Dr Catherine Majerholc,Paris,Medecin generaliste,,25
1296,1296,Dr Charlène LE METAYER,Paris,Medecin generaliste,,25
1297,1297,Dr Charlotte DE ROCHEBRUNE,Paris,Medecin generaliste,,25
1298,1298,Dr Mickael Riahi,Paris,Medecin generaliste,"['23', 'janvier']",Conventionné secteur 1
1299,1299,Dr Fadma BOUIGHAMEDANE-GALLAIS,Paris,Medecin generaliste,"['9', 'janvier']",50
1300,1300,Dr Julie Satgé-Parent,Paris,Medecin generaliste,"['24', 'janvier']",25
1301,1301,Jean Claude NIZARD,Paris,Medecin generaliste,"['11', 'janvier']",70
1302,1302,Milan Plumasseau,Paris,Medecin generaliste,"['9', 'janvier']",25
1303,1303,Santé Plus - Saint Martin,Paris,Medecin generaliste,dim. 8 janv. 10:00,Établissement conventionné
1304,1304,Dr Morgane FEVE,Paris,Medecin generaliste,"['9', 'janvier']",25
1305,1305,Dr Christian CHAVINIER,Paris,Medecin generaliste,"['17', 'janvier']",30
1306,1306,Dr Stéphanie Aranda,Paris,Medecin generaliste,"['11', 'janvier']",Conventionné secteur 1
1307,1307,Dr Evelyne Mouran,Paris,Medecin generaliste,"['19', 'janvier']",25
1308,1308,Dr Hong Ha NGUYEN,Paris,Medecin generaliste,"['16', 'janvier']",25
1309,1309,Dr Sadjad RAFI,Paris,Medecin generaliste,"['17', 'janvier']",25
1310,1310,Dr Sigolène ROUMIEU,Paris,Medecin generaliste,"['10', 'janvier']",25
1311,1311,Dr Olivier Leprisé,Paris,Medecin generaliste,"['10', 'janvier']",25
1312,1312,Grande Pharmacie du 102,Paris,Medecin generaliste,ven. 6 janv. 09:30,"Grande Pharmacie du 102
102 Avenue de Saint-Ouen, 75018 Paris"
1313,1313,Dr Arnaud SOBEL,Paris,Medecin generaliste,"['12', 'janvier']",25
1314,1314,Dr Lazar OUAKNINE,Paris,Medecin generaliste,"['9', 'janvier']",38
1315,1315,Dr Catherine Majerholc,Paris,Medecin generaliste,"['9', 'janvier']",25
1316,1316,Dr Charlène LE METAYER,Paris,Medecin generaliste,,25
1317,1317,Dr Charlotte DE ROCHEBRUNE,Paris,Medecin generaliste,"['6', 'février']",25
1318,1318,Dr Aude LE HENAFF,Paris,Medecin generaliste,"['7', 'février']",25
1319,1319,Dr Cheten SHERPA,Paris,Medecin generaliste,"['13', 'janvier']",25
1320,1320,Dr Anne LERCH,Paris,Medecin generaliste,"['9', 'janvier']",70
1321,1321,Dr Jean GUEGNAUD,Paris,Medecin generaliste,"['11', 'janvier']",30
1322,1322,Dr Marine Duplantier,Paris,Medecin generaliste,,35
1323,1323,Dr Baptiste Fournier,Paris,Medecin generaliste,,25
1324,1324,Dr Loraine ZARKA,Paris,Medecin generaliste,,Conventionné secteur 1
1325,1325,ATM Urgentistes Mont Louis,Paris,Medecin generaliste,,"Clinique du Mont-Louis
8 Rue de la Folie-Regnault, 75011 Paris"
1326,1326,Dr Marie-Laure ALBY,Paris,Medecin generaliste,,25
1327,1327,Dr Yvain Buu-Hoi,Paris,Medecin generaliste,,Conventionné secteur 1
1328,1328,Dr Fatima COLONNA AMARA,Paris,Medecin generaliste,,25
1329,1329,Dr Natacha NGO,Paris,Medecin generaliste,,"Courcelles Médical - Centre médical et esthétique
Courcelles Médical - Cabinet médical et esthétique
97 Rue Jouffroy d'Abbans, 75017 Paris"
1330,1330,Dr Jean-Christophe Lips,Paris,Medecin generaliste,,25
1331,1331,Dr Léa DAYAN,Paris,Medecin generaliste,,25
1332,1332,Dr Hai Seroussi,Paris,Medecin generaliste,,70
1333,1333,Dr Loubna Abbad,Paris,Medecin generaliste,,25
1334,1334,Dr Ridha MAHJOUB,Paris,Medecin generaliste,,Ce praticien ne permet pas la réservation en ligne pour les patients de moins de 1 an
1335,1335,Centre de santé Kersanté Rosa Parks,Paris,Medecin generaliste,,Établissement conventionné
1336,1336,Institut Pasquier,Paris,Medecin generaliste,,
1337,1337,Dr Rebecca Tuil Szusterman,Paris,Medecin generaliste,,Conventionné secteur 1
1338,1338,Dr Aude LE HENAFF,Paris,Medecin generaliste,"['7', 'février']",25
1339,1339,Dr Cheten SHERPA,Paris,Medecin generaliste,"['13', 'janvier']",25
1340,1340,Dr Anne LERCH,Paris,Medecin generaliste,"['9', 'janvier']",70
1341,1341,Dr Jean GUEGNAUD,Paris,Medecin generaliste,"['11', 'janvier']",30
1342,1342,Dr Marine Duplantier,Paris,Medecin generaliste,"['10', 'janvier']",35
1343,1343,Dr Baptiste Fournier,Paris,Medecin generaliste,"['9', 'janvier']",25
1344,1344,Dr Loraine ZARKA,Paris,Medecin generaliste,"['10', 'janvier']",Conventionné secteur 1
1345,1345,ATM Urgentistes Mont Louis,Paris,Medecin generaliste,"['9', 'janvier']","Clinique du Mont-Louis
8 Rue de la Folie-Regnault, 75011 Paris"
1346,1346,Dr Marie-Laure ALBY,Paris,Medecin generaliste,"['16', 'janvier']",25
1347,1347,Dr Yvain Buu-Hoi,Paris,Medecin generaliste,,Conventionné secteur 1
1348,1348,Dr Fatima COLONNA AMARA,Paris,Medecin generaliste,"['9', 'janvier']",25
1349,1349,Dr Natacha NGO,Paris,Medecin generaliste,"['9', 'janvier']","Courcelles Médical - Centre médical et esthétique
Courcelles Médical - Cabinet médical et esthétique
97 Rue Jouffroy d'Abbans, 75017 Paris"
1350,1350,Dr Jean-Christophe Lips,Paris,Medecin generaliste,ven. 6 janv. 09:00,25
1351,1351,Dr Léa DAYAN,Paris,Medecin generaliste,"['17', 'janvier']",25
1352,1352,Dr Hai Seroussi,Paris,Medecin generaliste,"['9', 'janvier']",
1353,1353,Dr Loubna Abbad,Paris,Medecin generaliste,"['18', 'janvier']",
1354,1354,Dr Ridha MAHJOUB,Paris,Medecin generaliste,"['9', 'janvier']",Ce praticien ne permet pas la réservation en ligne pour les patients de moins de 1 an
1355,1355,Centre de santé Kersanté Rosa Parks,Paris,Medecin generaliste,"['10', 'janvier']",Établissement conventionné
1356,1356,Institut Pasquier,Paris,Medecin generaliste,"['9', 'janvier']",
